"31000437","0000000049"
"100097","0000000054"
"31000281","7000000007"
"31000600","0000002023"
"31000610","0000002020"
"31000255","0000007296"
"31000405","0000000051"
"31000595","0000002006"
"31000281","0000007404"
"31000594","0000002024"
"31000597","0000002010"
"31000593","0000001200"
"31000281","0000007197"
"31000187","0000000053"
"31000281","0000001003"
"31000603","0000002024"
"31000281","0000007243"
"31000615","0000007001"
"31000281","0000007184"
"31000382","0000007371"
"31000281","0000007348"
"31000470","0000007178"
"31000598","0000002015"
"31000610","0000001017"
"31000612","0000000007"
"31000615","0000003003"
"31000595","0000000005"
"31000281","0000007453"
"100120","7000000003"
"31000613","0000000100"
"31000171","0000005393"
"31000548","0000004843"
"31000117","7000000001"
"31000598","0000002004"
"31000594","0000001006"
"31000174","0000007268"
"31000612","0000003010"
"31000606","0000001008"
"31000281","0000007209"
"100008","0000003363"
"31000143","0000007249"
"31000155","7000000002"
"31000607","0000002008"
"31000614","0000002014"
"31000612","0000001003"
"31000601","0000001009"
"31000279","0000007469"
"31000281","0000007455"
"31000588","0000000100"
"31000255","0000007402"
"31000603","0000001006"
"100036","7000000005"
"31000609","0000000006"
"31000606","0000002010"
"31000578","0000001010"
"31000279","0000000050"
"31000607","0000002003"
"31000601","0000002024"
"31000281","0000007320"
"31000595","0000000003"
"100145","7000000001"
"31000612","0000002022"
"31000281","0000007327"
"31000255","0000007414"
"31000354","0000000054"
"31000296","7000000003"
"31000281","0000007335"
"31000599","0000002014"
"31000598","0000002012"
"31000612","0000001014"
"31000281","0000007394"
"31000255","0000007223"
"31000255","0000007421"
"31000213","7000000002"
"31000588","0000001280"
"31000613","0000001012"
"31000279","0000000054"
"31000599","0000000200"
"31000588","0000000300"
"31000605","0000001008"
"31000220","7000000004"
"31000255","0000007372"
"31000378","0000000045"
"31000614","0000001250"
"100156","0000000054"
"31000595","0000007004"
"31000307","0000007249"
"100042","7000000001"
"100127","0000006269"
"31000615","0000001005"
"31000424","0000007378"
"31000255","0000007156"
"31000613","0000001280"
"31000593","0000001005"
"31000613","0000000300"
"31000597","9900000011"
"31000600","0000002008"
"31000616","0000001017"
"31000614","0000000200"
"31000595","0000002002"
"31000605","0000002010"
"31000590","0000001018"
"31000599","0000001250"
"31000281","0000007299"
"31000552","0000001018"
"31000595","0000001010"
"31000459","0000000051"
"31000608","0000001006"
"31000301","7000000004"
"31000480","0000000049"
"31000607","0000002016"
"31000611","0000001290"
"31000255","0000007259"
"31000571","0000001006"
"31000615","0000001004"
"31000604","0000002002"
"31000255","0000007374"
"31000601","0000007275"
"31000593","0000001004"
"31000590","0000000004"
"31000589","0000001290"
"31000278","7000000005"
"31000281","0000007381"
"31000255","0000007393"
"31000552","0000000004"
"31000607","0000002023"
"31000615","0000002007"
"100055","7000000008"
"31000608","0000002024"
"31000243","0000007370"
"31000204","0000000053"
"100023","0000007249"
"31000382","0000007373"
"31000610","0000002001"
"31000281","0000007343"
"31000351","0000007249"
"31000592","0000001250"
"31000596","0000002025"
"31000604","0000001010"
"31000212","7000000004"
"100046","7000000007"
"31000604","0000007004"
"31000255","0000000053"
"31000608","0000001009"
"31000281","0000007472"
"31000606","9900000011"
"31000616","0000001020"
"31000596","0000000006"
"31000612","0000003011"
"31000552","9900000012"
"31000376","7000000002"
"100127","0000007170"
"31000591","0000002001"
"31000592","0000000200"
"31000261","0000007188"
"31000608","0000002009"
"31000588","0000001003"
"31000255","0000007370"
"31000607","0000002004"
"31000605","0000002005"
"31000599","0000001007"
"31000595","0000001005"
"31000281","0000007475"
"31000612","0000000100"
"31000356","0000000052"
"31000282","0000000054"
"31000294","7000000007"
"31000598","0000002008"
"31000615","0000007004"
"31000255","0000007447"
"31000613","0000001003"
"33000713","0000000006"
"31000297","7000000004"
"31000281","0000007237"
"31000599","9900000012"
"31000593","0000007004"
"31000601","0000002013"
"31000614","0000000004"
"31000255","0000007367"
"31000613","0000002022"
"31000598","0000002003"
"31000593","0000001010"
"31000606","0000002011"
"31000281","0000007425"
"31000242","0000007249"
"31000635","0000000006"
"31000255","0000007448"
"31000281","0000007297"
"31000614","0000001007"
"31000615","0000001010"
"31000609","0000002020"
"31000281","0000007347"
"31000592","0000001018"
"31000615","0000003008"
"31000255","0000007378"
"31000255","0000007185"
"31000615","0000002002"
"31000114","7000000001"
"31000613","0000001014"
"31000255","0000007473"
"31000255","0000007464"
"100145","7000000009"
"31000607","0000002012"
"31000436","0000007156"
"31000609","0000001017"
"31000599","0000000004"
"31000614","9900000012"
"100140","7000000002"
"31000603","0000002013"
"33000709","0000000007"
"31000552","0000001250"
"31000255","0000007274"
"31000368","0000007166"
"31000612","0000007297"
"31000279","0000000049"
"31000595","0000002007"
"31000602","0000001017"
"31000592","0000000004"
"31000591","0000000006"
"31000607","0000001011"
"31000608","0000001290"
"31000255","0000007427"
"31000281","0000007377"
"31000291","0000007399"
"31000596","0000002001"
"31000610","0000002025"
"31000255","0000007465"
"31000110","7000000007"
"31000594","0000002013"
"31000611","0000000200"
"31000592","0000002009"
"31000255","0000007320"
"100127","0000000054"
"31000613","0000001002"
"31000281","0000007385"
"31000283","0000007789"
"31000602","0000002020"
"31000577","0000001020"
"31000604","0000001016"
"31000255","0000007327"
"31000599","0000001018"
"31000121","0000000052"
"31000590","0000001250"
"31000595","0000001004"
"31000480","0000007206"
"31000113","7000000001"
"31000610","0000000006"
"100135","0000007173"
"31000255","0000007194"
"31000599","0000001290"
"31000255","0000007455"
"31000588","0000000007"
"100022","0000007175"
"31000281","0000007402"
"31000597","0000002011"
"31000552","0000000200"
"31000592","9900000012"
"31000497","0000007160"
"100097","7000000001"
"31000430","0000004843"
"31000255","0000007453"
"31000355","0000000052"
"31000205","0000000053"
"31000543","0000007156"
"31000605","0000002017"
"31000613","0000002001"
"31000613","0000000007"
"31000616","0000000100"
"100118","7000000008"
"31000497","0000007159"
"31000603","0000006002"
"31000590","0000000200"
"31000281","0000007361"
"31000609","0000001020"
"100139","0000000054"
"31000593","0000001019"
"31000592","0000001007"
"31000608","0000001018"
"31000281","0000007345"
"31000615","0000002021"
"31000611","0000001250"
"31000614","0000001018"
"31000591","0000002025"
"31000596","0000001002"
"31000255","0000007209"
"31000597","0000002003"
"31000607","0000002015"
"31000615","0000001019"
"31000255","0000007334"
"31000600","0000000007"
"31000393","0000007789"
"100005","7000000006"
"31000213","7000000004"
"31000307","0000007379"
"31000475","0000000053"
"31000595","0000002024"
"31000597","0000001280"
"31000607","0000002020"
"31000615","0000001290"
"31000594","0000002006"
"31000603","0000000005"
"31000597","0000000300"
"31000589","0000001004"
"31000281","0000007313"
"31000283","0000007469"
"31000604","0000001006"
"31000220","7000000002"
"31000593","0000001290"
"31000547","0000005393"
"31000601","0000000003"
"31000382","0000007379"
"31000391","0000007470"
"31000598","0000000006"
"31000357","0000000053"
"31000599","0000002021"
"31000611","0000001016"
"31000594","0000000005"
"31000603","0000002006"
"31000469","0000007157"
"31000296","7000000010"
"31000607","0000001017"
"31000355","0000000054"
"31000281","0000007432"
"31000602","0000001011"
"31000609","0000002012"
"31000384","0000000054"
"31000612","0000002023"
"31000222","0000007370"
"100049","7000000001"
"31000597","0000001012"
"31000479","0000000053"
"31000255","0000007446"
"31000604","0000000200"
"31000105","0000007249"
"31000606","0000000006"
"100077","7000000004"
"31000596","9900000011"
"31000609","0000002010"
"31000255","0000007219"
"100039","0000000049"
"31000255","0000007461"
"31000281","0000007208"
"31000235","0000007467"
"31000263","0000000054"
"31000601","0000001015"
"31000603","0000001013"
"31000612","0000002017"
"31000650","0000000006"
"100120","7000000008"
"31000602","0000002015"
"31000291","0000000054"
"31000609","0000002004"
"31000495","0000005393"
"31000592","0000002002"
"31000600","0000001002"
"31000611","0000001005"
"100095","0000000054"
"100022","0000007171"
"31000255","0000007406"
"31000592","0000007002"
"31000615","0000003002"
"31000278","0000000054"
"31000543","0000004843"
"31000592","0000001010"
"31000604","0000001250"
"31000281","0000007204"
"31000595","0000001009"
"31000614","0000002021"
"31000122","0000005393"
"31000430","0000007156"
"31000283","0000000050"
"31000590","0000001016"
"31000594","0000001013"
"31000608","0000001019"
"31000278","7000000009"
"31000281","7000000002"
"31000301","7000000002"
"31000281","0000007180"
"31000615","0000001018"
"31000614","0000001019"
"31000608","0000002021"
"31000609","0000001008"
"100022","0000007169"
"31000203","0000000045"
"31000301","0000007174"
"31000457","0000000050"
"31000613","9900000011"
"31000255","0000007391"
"31000396","7000000001"
"31000593","0000001018"
"31000598","0000002025"
"31000599","0000001010"
"31000602","0000001008"
"31000611","0000001230"
"100134","0000007365"
"31000175","0000000054"
"31000598","0000001012"
"31000155","7000000007"
"31000599","0000003008"
"31000594","0000000003"
"100042","7000000003"
"31000600","0000001014"
"31000610","0000002003"
"100055","0000000052"
"31000606","0000000300"
"31000291","0000007157"
"31000615","0000002009"
"31000255","0000007470"
"31000601","0000002006"
"31000606","0000001280"
"31000276","0000000054"
"100137","0000007168"
"31000338","0000000001"
"31000609","0000002015"
"31000255","0000007168"
"31000597","0000000006"
"31000612","0000002005"
"31000548","0000001020"
"31000603","0000000003"
"31000255","0000000051"
"31000591","0000002008"
"31000610","0000008003"
"100134","0000007156"
"31000295","7000000004"
"31000615","0000000004"
"31000606","0000001012"
"31000598","0000000300"
"31000241","0000007370"
"31000607","0000001020"
"31000599","0000002002"
"31000608","0000007004"
"31000468","0000007156"
"31000255","0000007214"
"31000601","0000000005"
"31000605","0000000100"
"100136","0000007173"
"31000599","0000007002"
"31000610","0000002011"
"31000598","0000001280"
"31000602","0000002004"
"31000593","0000000004"
"31000255","0000007198"
"31000590","0000001004"
"31000595","0000001250"
"31000592","0000002021"
"31000602","0000002012"
"31000609","0000001011"
"31000614","0000001010"
"31000615","0000001007"
"31000212","7000000002"
"31000591","0000002003"
"31000604","0000007100"
"31000481","0000000166"
"31000595","0000001006"
"31000255","0000007309"
"100133","0000007172"
"31000608","0000001010"
"31000121","0000000045"
"31000261","0000007469"
"31000593","0000001007"
"31000356","0000000054"
"31000255","0000007435"
"31000600","0000001003"
"31000602","0000002010"
"31000594","0000001015"
"31000248","0000007248"
"31000255","0000007471"
"100098","0000000054"
"31000294","7000000006"
"31000255","0000007431"
"31000453","0000003363"
"31000612","0000002016"
"31000174","0000007263"
"31000595","0000000200"
"31000591","0000002011"
"31000223","0000007371"
"31000223","0000007369"
"31000615","9900000012"
"31000607","0000006001"
"31000436","0000004843"
"31000601","0000001013"
"31000255","0000007436"
"31000614","0000002002"
"31000603","0000001015"
"31000608","0000007002"
"31000611","0000001004"
"31000278","0000000045"
"31000281","0000007186"
"31000599","0000007004"
"31000608","0000002002"
"31000614","0000007002"
"31000591","0000008003"
"31000593","9900000012"
"31000610","0000002008"
"100113","7000000003"
"31000353","0000007789"
"100143","0000000054"
"31000255","0000012125"
"31000281","0000007196"
"31000597","0000001003"
"31000604","9900000012"
"31000612","0000001011"
"31000676","0000000004"
"100070","0000000050"
"31000255","0000007261"
"31000608","0000001004"
"31000628","1000012130"
"31000255","0000007187"
"31000592","0000001005"
"31000281","0000007363"
"31000602","0000002023"
"31000605","0000001017"
"31000255","0000007293"
"31000594","0000007001"
"31000606","0000001002"
"31000614","0000001004"
"31000555","0000003363"
"31000611","0000007002"
"100133","0000007168"
"31000255","0000007319"
"31000255","0000007199"
"31000548","0000005393"
"31000611","0000001010"
"31000255","0000007248"
"31000222","0000007372"
"31000609","0000002016"
"31000610","9900000011"
"31000595","0000001290"
"31000615","0000002024"
"100134","0000007465"
"31000297","7000000002"
"31000614","0000002007"
"100046","7000000006"
"31000281","0000007167"
"31000603","0000007001"
"31000605","0000002020"
"31000650","0000000007"
"31000598","0000001002"
"31000283","7000000001"
"31000593","0000007100"
"31000608","0000002007"
"31000255","0000007189"
"31000593","0000001009"
"31000255","0000007408"
"31000430","0000001003"
"31000470","7000000001"
"31000604","0000000004"
"31000255","0000007308"
"100111","7000000001"
"31000255","0000007172"
"31000552","0000007158"
"31000606","0000002001"
"31000606","0000000007"
"33000718","0000000006"
"31000497","1000008247"
"31000592","0000002100"
"31000615","0000001009"
"31000601","0000000002"
"31000603","0000007400"
"31000248","0000000051"
"31000595","0000001018"
"31000597","0000001014"
"31000599","0000001004"
"31000616","0000001008"
"31000572","1000009376"
"31000601","0000007428"
"31000592","0000001016"
"31000255","0000007423"
"31000598","0000002001"
"31000598","0000000007"
"31000612","0000002015"
"31000469","0000003363"
"31000602","0000002017"
"31000609","0000002005"
"31000313","0000007156"
"31000599","0000002007"
"31000603","9900000190"
"31000612","0000003012"
"31000604","0000002009"
"31000255","0000007163"
"100016","0000007370"
"31000600","0000000006"
"31000597","0000002022"
"100140","7000000004"
"31000156","0000000050"
"31000307","0000007443"
"31000591","9900000011"
"31000255","0000007462"
"31000415","0000000049"
"31000541","0000006269"
"31000255","0000007356"
"31000601","0000003003"
"31000472","0000007156"
"31000602","0000002005"
"31000604","0000001018"
"31000596","0000002003"
"31000599","0000007246"
"31000599","0000001016"
"31000597","0000001002"
"31000609","0000002017"
"31000281","0000007255"
"31000601","0000007001"
"31000615","0000001250"
"100120","7000000009"
"31000607","0000000100"
"31000605","0000001020"
"31000255","0000007245"
"31000611","0000001019"
"31000577","9900000070"
"31000592","0000002007"
"31000255","0000007280"
"31000281","0000007238"
"31000580","0000000100"
"31000255","0000007234"
"31000391","0000007187"
"31000593","0000001250"
"31000606","0000001003"
"31000541","0000003363"
"31000547","0000001020"
"31000595","0000000004"
"31000612","0000002004"
"31000599","0000000001"
"31000612","0000003013"
"100055","7000000005"
"31000612","0000001008"
"31000613","0000002008"
"31000375","0000000053"
"31000612","0000003014"
"31000281","0000007292"
"100033","0000007371"
"31000595","0000002009"
"31000596","0000002011"
"31000281","0000007375"
"31000255","0000004843"
"31000614","0000001005"
"31000497","1000018984"
"100145","7000000005"
"31000281","0000007467"
"31000608","0000001005"
"31000598","0000001003"
"31000511","0000007333"
"31000592","0000001004"
"31000606","0000001014"
"31000602","0000002016"
"31000614","0000001016"
"31000391","0000007189"
"31000594","0000000002"
"31000537","0000000053"
"31000307","0000007442"
"31000608","0000001016"
"31000255","0000007230"
"31000613","0000002003"
"31000281","0000007240"
"31000593","0000000200"
"31000598","0000002022"
"31000601","9900000190"
"31000307","0000007256"
"31000626","0000000006"
"31000597","0000002001"
"31000597","0000000007"
"100036","7000000001"
"31000600","0000001280"
"31000382","0000007256"
"31000291","0000000049"
"31000278","0000000049"
"31000600","0000000300"
"31000595","9900000012"
"31000354","7000000003"
"31000615","0000000200"
"31000638","0000000006"
"100022","0000007173"
"31000600","0000001012"
"31000613","0000002011"
"31000281","0000007164"
"31000612","0000002012"
"31000614","0000000001"
"33000703","0000007530"
"31000281","0000007253"
"31000598","0000001014"
"31000603","0000000002"
"31000596","0000002008"
"31000606","0000002022"
"31000255","0000007183"
"31000593","0000001006"
"31000255","0000007260"
"31000607","0000004012"
"31000608","0000000001"
"31000604","0000001290"
"31000612","0000002010"
"31000599","0000001005"
"31000595","0000001007"
"31000616","0000001011"
"31000281","0000007441"
"31000609","0000002023"
"31000121","0000003363"
"31000615","0000001006"
"31000605","0000001003"
"31000603","0000007500"
"31000208","0000000053"
"31000255","0000007204"
"31000276","7000000001"
"31000548","0000007156"
"31000294","7000000002"
"31000255","0000007180"
"31000607","0000001012"
"31000591","0000002004"
"31000478","0000006269"
"31000212","7000000006"
"31000255","0000007174"
"31000603","0000001016"
"100062","7000000005"
"31000597","0000001017"
"31000616","9900000011"
"31000177","0000007370"
"31000281","0000007391"
"31000602","0000002008"
"31000391","0000007186"
"31000594","0000000001"
"31000255","0000007208"
"31000281","0000007461"
"31000288","0000000052"
"31000470","7000000008"
"31000610","0000002012"
"31000604","0000002013"
"31000580","0000000300"
"31000283","0000000049"
"31000596","0000002016"
"31000608","0000000002"
"31000610","0000002010"
"31000598","0000001020"
"31000591","0000001008"
"31000607","0000000300"
"100031","0000007449"
"31000498","0000007158"
"31000603","0000000001"
"31000281","0000007406"
"31000611","0000000005"
"31000614","0000000002"
"31000615","0000002014"
"31000594","0000001016"
"31000287","0000007249"
"31000597","0000002020"
"31000607","0000001280"
"31000613","0000002005"
"31000545","0000006269"
"31000552","0000000005"
"31000594","0000001005"
"100098","7000000001"
"100141","0000000054"
"100042","7000000005"
"31000612","0000007436"
"31000255","0000007432"
"31000590","0000002006"
"33000706","0000000004"
"31000281","0000007446"
"31000545","0000003363"
"31000601","0000002007"
"31000605","0000001014"
"31000610","0000002004"
"100140","7000000007"
"31000281","0000007219"
"31000602","0000002011"
"31000281","0000007334"
"31000600","0000000100"
"31000650","0000001020"
"31000678","0000000007"
"31000546","0000005393"
"31000610","0000001008"
"31000603","0000001005"
"31000591","0000002010"
"31000616","0000008001"
"31000112","7000000001"
"100022","0000007170"
"31000612","0000007435"
"31000596","0000002005"
"31000255","0000007313"
"31000591","0000002012"
"31000605","0000002022"
"100071","0000000051"
"31000469","7000000001"
"31000601","0000001004"
"31000602","0000002003"
"31000391","0000007166"
"31000279","0000007192"
"31000611","0000001013"
"31000395","0000000054"
"31000599","0000000002"
"31000590","0000000005"
"31000613","0000002016"
"31000281","0000007431"
"31000422","0000000049"
"31000605","0000001002"
"31000157","7000000003"
"31000598","0000002020"
"31000601","0000000001"
"31000597","0000001020"
"31000606","0000001017"
"31000238","0000000051"
"31000281","0000007436"
